date,user,text,retweets,favorites,mentions,hashtags,geolocation
2020-04-08 15:07:44+00:00,SirFreebie75061,#COVID19 #coronavirus #StaySafe #WearAMask,0,0,,#COVID19 #coronavirus #StaySafe #WearAMask,
2020-04-08 14:58:03+00:00,Trent_PhD,The covid-19 crisis has further exposed the glaring holes in our government. Both federally and locally. Doesn’t matter tho. No tangible changes will be made to address any of the issues that arose because of this.,4,8,,,
2020-04-08 14:49:58+00:00,DavidAD32960283,Deaths in U.S. from Coronavirus 2020: 12.5K Deaths in U.S. from seasonal Flu 2020: 24K,0,2,,,
2020-04-08 14:49:51+00:00,leighalexandra4,Covid Jesus ,0,3,,,
2020-04-08 14:45:16+00:00,jaesofamous,"Here’s some good news for your timeline. My aunt uncle and cousin all had/have COVID-19. They all are recovering well. But the best part is, they live with my grandpa who is on dialysis and they managed not to get him or my other cousin sick.",12,88,,,
2020-04-08 14:33:56+00:00,EricWFAA,"A coronavirus story in 3 pictures. Playgrounds closed, hoops were taken down, and kids still find a way to have fun and be happy. If they can do it so can we. @wfaa",3,29,@wfaa,,
2020-04-08 14:33:52+00:00,daniellestraus,The Coronavirus Small Business Loan Program: What You Need To Know #loans #grants #smallbusiness @npr,0,0,@NPR,#loans #grants #smallbusiness,
2020-04-08 14:32:17+00:00,brentkeisman,"That’s something I have asked from day 1. How are the numbers for old age natural causes, heart attack, basically everything previously list before the Covid-19 existed?",0,0,,,
2020-04-08 14:29:53+00:00,ermahgerdkerny,This #Passover2020 I'm recognizing Lysol as the modern blood of the lamb. Spray it over your home and front door (especially the doorknob!) and may no destructive #Coronavirus plague touch you.,0,0,,#Passover2020 #Coronavirus,
2020-04-08 14:28:18+00:00,Boomer_Patriot,@MSNBC Hits @BillDeBlasio For Pretty Much Being Incompetent in Wuhan Coronavirus Response ,0,0,@MSNBC @BilldeBlasio,,
2020-04-08 14:27:27+00:00,IrvingFCTX,LESS THAN 2 HOURS TO GO!!! LETS GO GALLOS #irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #who #quarantine #stayhome #stayhomesavelifes #,1,3,,#irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #who #quarantine #stayhome #stayhome #stayhomesavelifes,
2020-04-08 14:27:08+00:00,gene4192,There is no value in placing blame during this COVID19 virus pandemic. Democrats and Republicans and those on the sideline. Everyone in America has a real reason to come together! #noblame #Coronavirus,0,2,,#noblame #Coronavirus,
2020-04-08 14:26:19+00:00,Dosmuzic,"@fishsports this guy is a DUMBASS @CoachGundy'faucking stupid, cannot believe he works at a college #pendejo!!!!s tone-deaf coronavirus rant shows why he's never leaving OK State https://sports.yahoo.com/mike-gundys-tonedeaf-rant-about-return-of-college-football-shows-hes-never-leaving-oklahoma-state-012454629.html?soc_src=community&amp;soc_trk=tw via @Yahoo",0,0,@fishsports @CoachGundy @Yahoo,#pendejo,
2020-04-08 14:11:46+00:00,Elizaul_,Imagine they say “Crack is the antidote to COVID-19” ,1,2,,,
2020-04-08 14:10:30+00:00,dodrummond,Nice @Law360 write-up on the outstanding job @GrayReedLaw did in prepping our entire workforce across three offices to work remotely ahead of the wave of COVID-19 stay-at-home orders. #LawTwitter https://twitter.com/kgbuehler/status/1247882983543050240,1,4,@Law360 @GrayReedLaw,#LawTwitter,
2020-04-08 14:08:57+00:00,topoftheday12,Rolling Hills Elementary is socking it to the coronavirus virus @CherishPipkins @mls_casper @CancerianWoman @PennyLevy23 @polkde99 @Keonaka1 @RheLancaster @NickkiArmstard @doristhomp1 @QuanishaVickers @SierraM81398823 @MsDurham19 @scantan5 #WeboLearning #RHExcellence,1,4,@CherishPipkins @mls_casper @CancerianWoman @PennyLevy23 @polkde99 @Keonaka1 @RheLancaster @NickkiArmstard @doristhomp1 @QuanishaVickers @MsDurham19 @scantan5,#WeboLearning #RHExcellence,
2020-04-08 14:08:20+00:00,Boomer_Patriot,Ben Carson Delivers Dose of Coronavirus Hope: 'Looks Like It's Moving Much Faster Than Anybody Thought' ,0,1,,,
2020-04-08 14:07:45+00:00,Boomer_Patriot,Report: UK Gov't Confirms COVID May Have Leaked from Wuhan Lab After Left Smears It as Conspiracy ,0,0,,,
2020-04-08 14:06:47+00:00,Boomer_Patriot,@JoeBiden's Offer To Help with Coronavirus Fight Makes Governor's Job 'Really Difficult': Report ,0,0,@JoeBiden,,
2020-04-08 14:03:21+00:00,Laighe,"Anyone on the US, who's lost someone to COVID-19, would be perfect. Actually everyone in the US, who's lost someone to COVID-19, should get to curse him out for 5 minutes. If the money generated went to victim's families I'd even pay to watch that. ",0,1,,,
2020-04-08 14:00:13+00:00,lizbeth1rosario,"Vamo’arribaaaa!!! Nos toca a todos!!! #QuedateEnCasa Por el bien de nosotros y el resto del mundo. Por nuestros ancianos, por nuestros niños, por nuestras mujeres embarazadas, por las enfermeras y médicos por todos. #QuedateEnTuCasa #CoronaVirus ",0,0,,#QuedateEnCasa #QuedateEnCasa #QuedateEnTuCasa #CoronaVirus,
2020-04-08 13:55:05+00:00,Boomer_Patriot,‘Welcome To The Sh*t Show’: Wisconsin’s Lt. Gov. Is Livid That The State Has To Hold Primary Amid Coronavirus https://dailycaller.com/2020/04/07/wisconsin-lt-governor-mandela-barnes-supreme-court-primary-coronavirus/ via @dailycaller,0,0,@DailyCaller,,
2020-04-08 13:54:40+00:00,Boomer_Patriot,US Ramps Up Crackdown On China’s Spying Efforts During Coronavirus https://dailycaller.com/2020/04/07/doj-china-espionage-coronavirus/ via @dailycaller,1,1,@DailyCaller,,
2020-04-08 13:54:29+00:00,SqlNightOwl,"About 120-130K people die from pneumonia each year. If this drops significantly then, to me, they are cooking the books. If a person is hit by a bus, goes to hospital, catches COVID-19, but dies from trauma - hospital can list cause as COVID-19. That's simply wrong.",0,6,,,
2020-04-08 13:53:43+00:00,Boomer_Patriot,‘We’ve Certainly Flattened The Economy’: @brithume Weighs In On Coronavirus Response https://dailycaller.com/2020/04/07/flattened-economy-brit-hume-coronavirus/ via @dailycaller,1,1,@brithume @DailyCaller,,
2020-04-08 13:51:48+00:00,Boomer_Patriot,Trump Puts 'Very Powerful Hold' On W.H.O. Funding After Multiple Coronavirus Missteps ,0,0,,,
2020-04-08 13:50:19+00:00,djwaglmuffin,https://www.latimes.com/politics/story/2020-04-07/hospitals-washington-seize-coronavirus-supplies Is...is this actually happening? And Trump has the audacity top complain about numbers making him look bad? WTF is happening?? #coronavirus #CoronavirusUSA #COVIDー19 #25theAmendmentNow,0,0,,#coronavirus #CoronavirusUSA #COVID #25theAmendmentNow,
2020-04-08 13:47:55+00:00,Boomer_Patriot,"@AOC Implies Trump Responsible for COVID-19 Deaths, Particularly Among 'Undocumented' ",0,0,@AOC,,
2020-04-08 13:44:19+00:00,Boomer_Patriot,The Way the U.S. is Counting Wuhan Coronavirus Deaths Seems Problematic ,0,0,,,
2020-04-08 13:43:08+00:00,LizPost_Dallas,Final episode of @ModernFam during the Covid-19 pandemic seems like adding salt to a wound. May have to watch later after we can be around people #extrovertstranded #StayHome,0,0,@ModernFam,#extrovertstranded #StayHome #StayHome,
2020-04-08 13:41:50+00:00,SanaSyedKI,"Texas Health and Human Services has launched a 24/7 statewide mental health support line to help Texans experiencing anxiety, depressions and stress due to the COVID-19 pandemic. Counseling is confidential and free of charge. For support, call toll free at 833-986-1919.",16,25,,,
2020-04-08 13:39:39+00:00,JasonAAClements,@AmberRun #HideAndSeek #WorkFromHome #coronavirus #MyBulldogFarted #GoodMusic #FullMoon #PeaceAndLove,0,0,@AmberRun,#HideAndSeek #WorkFromHome #coronavirus #MyBulldogFarted #GoodMusic #FullMoon #PeaceAndLove,
2020-04-08 13:38:27+00:00,MaribelBrandt,Pope says coronavirus pandemic could be nature's response to climate crisis ,0,0,,,
2020-04-08 13:35:43+00:00,jeffmarketing1,Somethings Better Than Nothing Social Media Business Marketing Free 30min Consultation https://jefferysocialmarketing.social5.net/packages/ #contentmarketing #Digitalmarketing #SEO #blogging #marketing #branding #marketingtips #marketingstrategy #coronavirus #covid19 #startup #b2bmarketing #sale #goals,0,2,,#contentmarketing #Digitalmarketing #SEO #blogging #marketing #branding #marketingtips #marketingstrategy #coronavirus #covid19 #startup #b2bmarketing #sale #goals,
2020-04-08 13:34:50+00:00,djd666,Stankonavirus which leads to COVID-3000,0,2,,,
2020-04-08 13:19:06+00:00,twopoohs,"""GIRLS TOO"" - DEMO (WORK IN PROGRESS) https://youtu.be/XUy2XZfYm2k via @YouTube#quarantine #supermoon #ArtistsAtHomeSessions #artists #coronavirus #WednesdayWisdom #PinkSupermoon",1,2,@YouTube,#supermoon #ArtistsAtHomeSessions #artists #coronavirus #WednesdayWisdom #PinkSupermoon,
2020-04-08 13:15:36+00:00,southwezzt,Add him to the weekly Stan list along with post covid plans for the company ,0,1,,,
2020-04-08 13:08:00+00:00,ThereIsOnly1CJ,When all this Coronavirus thing is over I’m gonna stay in another 2 or 3 weeks because it’s gonna be wild once they give the go ahead to go back outside,1,1,,,
2020-04-08 13:00:59+00:00,DemDawson2,"This breaks my heart. John Prine, revered singer-songwriter, dies of COVID-19 complications at 73 ",0,0,,,
2020-04-08 12:55:00+00:00,DrKatSpeaks,#Coronavirus #COVID19 #AloneTogether #StayHomeSaveLives,0,0,,#Coronavirus #COVID19 #AloneTogether #StayHomeSaveLives,
2020-04-08 12:52:33+00:00,Godsperfectionz,Not fond of Christians spreading fear and not having faith with this coronavirus pandemic. Even with trying to comfort them and encourage them to be the strength and example for non believers they still choose Fear over faith.,0,1,,,
2020-04-08 12:46:47+00:00,jimfritze,Trump knew about the Coronavirus virus in late January and did nothing for about three months except call it a Democratic hoax. He was totally unprepared when it arrived. He showed absolutely no leadership. He daily explained that equipment and supplies were on the way. ,0,0,,,
2020-04-08 12:35:59+00:00,cathy_hein,“I hope this is done by the time we’re seniors.” -9yo #coronavirus,0,2,,#coronavirus,
2020-04-08 12:31:08+00:00,TasharaParker,PLEASE SHARE: Minorities are being disproportionately impacted by Covid 19 cases! We need to act NOW to change the narrative before it's too late. Please take all proper precautions to protect yourself. #Iamup @news8daybreak,30,79,@News8Daybreak,#Iamup,
2020-04-08 12:24:27+00:00,ProphecyDepot,Iranian parliament convenes for first time since start of coronavirus pandemic https://prophecynewsstand.blogspot.com/2020/04/iranian-parliament-convenes-for-first.html,3,8,,,
2020-04-08 12:15:12+00:00,felendzer,Jak się covid skończy to siadajcie w samolot do DFW i pobiegamy sobie :),0,1,,,
2020-04-08 12:08:20+00:00,SirFreebie75061,Quarantine darling Quarantine. Wash my hands til they bleed ... #COVID19Pandemic #coronapocalypse #coronavirus #QuarantineLife #SocialDistanacing,0,0,,#COVID19Pandemic #coronapocalypse #coronavirus #QuarantineLife #SocialDistanacing,
2020-04-08 11:47:35+00:00,iamfrankyj,"I’m thankful for the opportunity to #wfh, but let’s be mindful that not all are afforded that luxury.. Location Data Says It All: Staying at Home During Coronavirus Is a Luxury ",0,0,,#wfh,
2020-04-08 11:37:35+00:00,DavidSchechter,Follow up message to #coronavirus.... do not even THINK about messing with Robert Caro. He still has important work to do.,0,0,,#coronavirus,
2020-04-08 11:27:08+00:00,TexasTailwheel,Yet another of both the US and Texas Bill of Rights trampled by the politicians. This is a bigger problem than the Coronavirus.,0,0,,,
2020-04-08 10:41:15+00:00,tzn4ever,The biggest virus on earth is still human behavior. • • • #gloves #pandemic #blackandwhite #bw #bwphotography #bwphoto #covid #trash #stayhome #humancondition #bnw #bnwphotography #explore_bnw #radiantsarts… https://www.instagram.com/p/B-t4YjcppZu/?igshid=114watn5m79rm,0,0,,#gloves #pandemic #blackandwhite #bw #bwphotography #bwphoto #covid #trash #stayhome #stayhome #humancondition #bnw #bnw #bnwphotography #explore_bnw #radiantsarts,
2020-04-08 10:38:10+00:00,perlabarraza,"Y tú, has tenido contacto de algún tipo en esta cuarentena....y lo más importante cómo estás durmiendo...te despiertas o te desvelas o duermes como bebé #insomnio #contactodeltercertipo #coronavirus… https://www.instagram.com/p/B-t3wKEDkHd/?igshid=1fxha8u0pwbtv",0,0,,#insomnio #contactodeltercertipo #coronavirus,
2020-04-08 10:10:32+00:00,Kalei,NOT TESTED IN HUMANS YET...But this drug destroys any trace of coronavirus COVID-19 in just 48 hours | TweakTown ,0,1,,,
2020-04-08 09:53:58+00:00,BasementShow34,"Be sure to join Billie and I today from 1-2 PM CST on The Basement Show With Nate Miller on @FBRNUS as we broadcast remotely from my home, due to COVID-19 restrictions. We hope to be back at Globe Life Park in Arlington soon! To listen, go to http://www.fbrn.us. #JumpIN",2,3,@FBRNUS,#JumpIN,
2020-04-08 09:34:49+00:00,MakingTownsGuy,Terrible idea for @wwe to continue having talent fly to Florida. Please stop putting others at risk!! #coronavirus,0,0,@WWE,#coronavirus,
2020-04-08 09:31:44+00:00,toothacheVR,Listen to Covid-19 Freestyle https://soundcloud.com/bigbash_ufb/covid-19-freestyle,1,2,,,
2020-04-08 09:30:14+00:00,reecylomaxx,I wonder if this COVID stuff gone be in history books ,1,1,,,
2020-04-08 09:22:04+00:00,dpajustice,We’re open because your legal problem is an #essential” issue. Call for a Zoom consultation. We’ve adjusted our consultation fee during the Covid-19 pandemic. #Divorce #custody @cityofdentontx @highlandv @Corinth_Police,1,0,@cityofdentontx @highlandv @Corinth_Police,#essential #Divorce #custody,
2020-04-08 09:11:49+00:00,Bl6ckBette,That reminds me of the folks who’re saying god sent the coronavirus to bring people together ,0,2,,,
2020-04-08 08:02:24+00:00,clarencehilljr,State rebukes Fort Worth stylist on Facebook over claims she violated coronavirus order ,1,0,,,
2020-04-08 07:57:21+00:00,sch4v3z,New COVID-19 bedtime bro but I’m about to.,0,0,,,
2020-04-08 07:53:04+00:00,clarencehilljr,DFW coronavirus patients are being treated with unproven hydroxychloroquine ,1,6,,,
2020-04-08 07:50:05+00:00,miactatum,Honestly what did we talk about before Coronavirus???,1,3,,,
2020-04-08 06:55:21+00:00,jangwitdabredd,@TytheGuy__ how much i gotta pay for a collab? After this coronavirus shit ,0,0,@TytheGuy__,,
2020-04-08 06:53:55+00:00,marymargolen,Hydroxychloroquine: how an unproven drug became Trump’s coronavirus ‘miracle cure’ Like I said alot of you all dont know about the epidemic that was coming our way Trump knew everything. The Dr from China died. Dont know why But that Dr was working on a cure for the virus wehave,0,0,,,
2020-04-08 06:49:51+00:00,jangwitdabredd,@DuBFamilyYT how much i gotta pay for a collab? After the coronavirus shit over #NOCAP,0,0,@DuBFamilyYT,#NOCAP,
2020-04-08 06:44:33+00:00,ssoraliaj,i would like a yoga partner when all this covid-19 stuff dies down.. ,0,1,,,
2020-04-08 06:24:32+00:00,dturner_tech,Survival updates #speakingmoistly #coronavirus #PinkMoon,0,2,,#speakingmoistly #coronavirus #PinkMoon,
2020-04-08 06:15:57+00:00,TeviC_L,DFW coronavirus patients are being treated with unproven hydroxychloroquine https://www.star-telegram.com/news/politics-government/article241839456.html,0,0,,,
2020-04-08 06:03:28+00:00,TLittlewhiplash,"For more COVID-19 updates in Ellis County, Tx please see this link.https://co.ellis.tx.us/948/2019-Novel-Coronavirus",0,1,,,
